Transaction_ID,Date,Time,Customer_Name,Customer_ID,Product_Name,Product_ID,Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Store_Location,Salesperson_Name,Discount_Applied,
b8f24776-2e68-4a01-bba1-599e773362c1,15-03-2024,14:35:25,John Horn,353785a5-4a47-4d66-bc82-6c90599bab59,Alone,aab2db3a-4ad7-4258-a886-ef755963ae93,Home Goods,9,296.51,2668.59,Credit Card,Payneburgh,Jessica Stewart,22.35,
0ff9c477-0e22-47cc-ab7a-86d686d69119,21-04-2024,16:37:22,Paul Moore,1bfbd98d-e4f6-4919-9777-73bdcaeef763,Project,96559693-1bd2-4273-8955-e2ce68521aec,Electronics,10,443.11,4431.1,Debit Card,Rodriguezstad,Michael Schneider,30.24,
acf0a2f4-bc42-46fa-9f34-4b626693f402,04-03-2024,02:17:24,Ian Krueger,38163fdf-1504-4881-8ae4-f064aab94691,Provide,d7a72a8b-d511-41e4-8eb1-1c43eae197fa,Books,6,153.34,920.04,Debit Card,Gonzalezside,Zachary Tran,44.75,
65ee7a79-fe22-4dfe-9540-d2b5cf8b1812,08-11-2024,17:10:11,Norma Knight,153aaf83-3cea-4ee9-9910-5d426551b49e,Cup,fe1e9e5f-f18e-49ca-b880-a02d122e759b,Books,3,71.75,215.25,Mobile Payment,Johnton,David Johnson,26.67,
0a20f1ee-dfdb-4755-aa7c-28312c4d0030,29-08-2024,17:07:57,Matthew Santos,b2ceefe4-c4ec-4567-bcbc-0db00c6e4006,Child,8307c308-a875-4304-b29f-3d61ebe93deb,Sports,5,438.57,2192.85,Debit Card,South Jacobchester,Rachel Aguilar,35.01,
234cd400-5b18-4019-bea9-6867f931c3cf,21-01-2024,07:59:43,Brenda Collins,bdd34f80-8309-4d84-b3a3-7edc710cdfb0,Structure,46053ffa-6976-4072-b853-7204834b3974,Books,1,50.4,50.4,Debit Card,North Zachary,Brianna Stephenson,35.41,
1bd06cd8-81da-4916-ac75-be3a97a4c373,18-07-2024,03:32:41,Larry Shea,bada2700-1862-40f4-93a9-faceb336a180,Sell,e3665aad-e821-4bff-9f9a-a4aa94da5349,Home Goods,10,252.94,2529.4,Debit Card,Lake Christopher,Don Wyatt,16.62,
52376b0c-40fc-4a5d-8f8d-4758532cc31b,03-09-2024,16:23:12,Jennifer Neal,6a612a07-625c-438d-89f7-04b654cfff4c,Go,a01b38c3-957e-46c7-937d-24fc54ec2ac0,Electronics,9,87.93,791.37,Mobile Payment,New Mark,Gwendolyn Austin,16.63,
aa6b806d-42a5-491d-acb9-69555c55e8e1,05-06-2024,19:40:10,Jacob Maynard,a8f1f170-7835-4481-aeb9-270686bf676f,Population,e75c5fa4-41bd-4061-951e-7ea3280a630f,Apparel,9,43.25,389.25,Cash,South Carrieview,Nicholas Cook,2.64,
2bd2f590-a963-4a0b-9919-cc1df370815e,19-05-2024,06:53:32,Logan Figueroa,f49cc95c-596b-4ef9-859a-4745ab5fc3ed,Tonight,9f653ecb-7b63-4e9f-9ce8-3205a2e94475,Home Goods,6,83.82,502.92,Credit Card,New Emily,James Williams,43.29,
6e064563-3d56-416f-888a-d13e8600d24e,10-12-2023,18:40:07,Lisa Hebert,38246a9c-2d14-4b43-9a82-302957bb6f0c,Health,b15e722e-7694-47d3-8bc4-4fd09f26abf9,Sports,10,6.81,68.1,Credit Card,North Adamfort,Rachel Thompson,13.34,
a9587ea1-9e31-42fe-b0de-2955c923e940,22-06-2024,14:02:02,Janet Mathews,3460feea-40bb-4dee-9090-9e81f7a434a9,Space,57d704dc-46a1-4512-bade-38d4b1825879,Home Goods,2,292.51,585.02,Debit Card,East Julie,Jesus Norris,30.92,
c219eadc-e6f0-42fc-97bc-957b896d3286,21-10-2024,06:59:10,Thomas Pacheco,f7d20edf-2462-47b7-b4f7-e4c94a2533e6,Enjoy,4e90d483-34d9-4c96-b50a-6638d0dfd145,Sports,4,92.68,370.72,Cash,Vanessaburgh,Lisa Howard,47.48,
9f1d442e-3b55-42c4-9fd1-6ed3333bd5f5,15-09-2024,04:04:23,Kurt Martinez,9d871ed2-1dec-47a0-b293-79acdf87547e,Authority,c05a42c3-804d-4e09-9962-4140bdd11fdc,Home Goods,6,454.56,2727.36,Debit Card,Lake Tanya,Randall Jenkins,28.5,
15bb0129-db17-498e-a62b-65a98f91d14b,17-04-2024,23:04:06,Lauren Johns,40f742b8-ef0a-41c4-86b0-2b9d2f6d2267,Process,9c3b0970-44b1-4974-9bad-2b9ce9adf0fc,Home Goods,10,420.02,4200.2,Cash,Julialand,Anthony Park,33.17,
cf93bb7a-7727-49a7-969d-3b4c90aa5acc,13-11-2024,19:52:07,Manuel Merritt,7b5fae63-090a-4b48-8c64-5b4d178156c0,North,7de81085-f641-4904-be39-6fa14a7b70b3,Electronics,4,456.26,1825.04,Credit Card,Silvafurt,Madeline Wilson,27.22,
651c5de6-025d-4d12-b43f-7714e49eb1bd,01-11-2024,19:17:55,Jason Webb,e6978c24-9246-4541-8ab0-972e920426c1,World,563ef0f0-0bb2-4ed4-9c73-006846d4b62b,Sports,3,105.4,316.2,Debit Card,Ramirezfort,Meghan Mendez,26.89,
310367e7-fa1d-4741-a683-2d5835313536,25-11-2023,01:05:18,Bryan Gonzalez,dfeedd77-9f02-4a88-b3bc-cbcb9728eaa9,Player,642ea147-f259-4c96-a048-03af22949020,Electronics,10,431.78,4317.8,Mobile Payment,North Craigport,Justin Martin,6.58,
0c72857e-1a56-4802-bc1b-416d41dfb5b8,09-01-2024,20:40:42,Matthew Mckinney,bedda86a-4462-41c0-b751-dc7776df9f68,Why,6862de94-338b-437b-9f85-74fbcda068bf,Sports,4,443.9,1775.6,Credit Card,New Dennis,Holly Foster,6.62,
a1032486-52b7-4bc6-b93e-ae9bef946099,09-06-2024,00:59:03,Molly Graham,ad85fec9-8989-4945-ad7f-b1d920ea4f8c,Better,9fbe1132-c8f9-4be9-b2aa-e7ee85b2ff72,Apparel,6,222.05,1332.3,Debit Card,Port Laurieton,Tina Dougherty,36.15,
3fd0e80e-1cab-4af8-9111-4dcc82b27e0e,27-12-2023,09:20:13,Angela Pugh,02036768-0e74-4671-95cc-962670344059,Pressure,5869f31d-cc61-49ce-856e-c7c53e7bca3f,Sports,1,328.59,328.59,Mobile Payment,Josephberg,Joseph Thomas,8.27,
3967d482-82df-4683-afc2-f62aaab4efd7,02-08-2024,07:15:44,Audrey Mcmillan,e0caad3e-a89f-4c63-91b3-faac4339f72a,Government,720310b1-53f3-4e9a-81ba-43926bd3b3cf,Books,10,204.2,2042,Cash,Kellyfort,Rose Johnson,16.34,
481aaa17-0a2c-4852-9793-b27e02863dce,21-04-2024,09:41:36,Elizabeth Jackson,08e87a47-23bf-4584-aa32-d85e08ba1e89,Appear,ed389af0-4d15-46cb-8ec6-31174e687972,Electronics,4,431.33,1725.32,Debit Card,Joannafurt,Julie Gonzales,7.74,
d8222af3-cd5e-4a1a-bb48-dd55bc3639ae,16-08-2024,06:29:30,Susan Thompson DVM,09f54537-2aa8-474f-a617-c8d04e52d864,Boy,5928bc9b-b732-4fb7-9931-f29e21591211,Books,7,483.65,3385.55,Debit Card,Cruzshire,Sara Cortez,28.82,
d9c9b65f-b8b0-4ea4-892c-035a91540d60,14-12-2023,19:52:57,Robert Li,0824bb2f-5b91-4ca0-aa98-cabcc29e5b95,Industry,67572c30-90c0-4c74-852e-46f2c74f272e,Sports,2,374.15,748.3,Mobile Payment,Jacksonfort,Rose Reeves,39.04,
593a81c4-baf4-4c28-8d7b-959cc94c614d,01-03-2024,02:16:00,Ashley Whitney,982f4be8-f935-4748-bd77-ab7daf20d2cd,Sea,342f89ce-7fe2-4cc7-a77b-6ba1367adea8,Books,1,24.84,24.84,Mobile Payment,Baileyburgh,Kevin Reynolds,49.36,
fd2adf47-cfb1-4634-9791-773824e6e95b,09-02-2024,09:34:18,Benjamin Griffith,629d8e32-3609-4534-abbd-c8afb6ba4315,Quite,414c88d0-5400-4c91-ba06-6ce72f99f034,Sports,1,464.95,464.95,Mobile Payment,Bryanland,George Moran,27.41,
05834b1b-3bb2-49d2-a221-00f6f2b254ca,14-03-2024,03:42:14,Anthony Daniel,f2dba0dd-dbe8-495d-9ab2-0f3e8eef33c0,Majority,fc4648d0-30e1-419e-a2e7-ce8d7043f5fc,Apparel,6,120.58,723.48,Mobile Payment,Armstronghaven,Sandra Miller,15.39,
b00567df-f67c-494c-a083-804c431e0220,10-03-2024,10:05:39,Jennifer Williams,0fa23f07-d7b6-44f6-92bc-7dc8d743631d,Response,eab63e9f-db4f-45d5-a24e-eae51a689673,Books,4,96.89,387.56,Cash,Lawsonview,Emily Johnson,0.14,
7b2eed29-c116-4b83-afde-6c626b7b9a17,13-09-2024,11:35:37,Jenna Potts,875adc59-9cc8-49c0-9b98-5b6549563518,Weight,78f6f5a7-b73d-48cd-90f1-fb2e509353ac,Sports,9,454.78,4093.02,Mobile Payment,Willisstad,Julie Collins,15.5,
bf1afad4-eb42-4baf-857a-3aaa090e0336,04-03-2024,12:52:10,Mike Kim,ca17e491-9dc5-4d21-9cc2-1b7aece4a1f3,Television,0f8dc23c-08eb-4d22-a958-72d50485082e,Sports,5,61.52,307.6,Credit Card,Joshuamouth,Holly Cunningham,29.88,
4d93ad07-32ee-4ddb-87c2-6b26c2125b67,22-11-2023,14:21:03,Jennifer Shaw,ecf9f2d9-59c7-4d81-9ae8-03e8ee9d5a93,Perform,41484b4b-851e-460f-88f2-7b4cee4741f5,Apparel,6,416.33,2497.98,Credit Card,Stevenfurt,Jeremiah Myers,10.25,
7be357af-f287-4eb4-9436-024f7d1dee21,21-10-2024,04:50:28,Robin Mcpherson,6b779bf5-e703-4006-96eb-6004be000351,Fly,7cf4212b-0814-453f-9643-7bbc456a5c6d,Books,5,283.08,1415.4,Mobile Payment,West Larry,Cheryl Knox,11.89,
3cfeceff-d38a-440b-a9c7-5e323c5b6195,27-01-2024,00:09:24,Jessica Jennings,ccfde30d-492e-417b-a8a8-efcf88d85796,Onto,5352b246-7346-473e-8740-3fe912417c0e,Sports,2,152.82,305.64,Cash,Cartermouth,Scott Flowers,17.55,
64381739-42af-4647-bfb3-0934c59de6b4,08-10-2024,22:20:24,Lisa Hughes,fadfb562-d5dc-40b9-9485-5ca86f0e41b8,Rise,da54670c-c14d-43f2-80a7-c532538219cd,Home Goods,3,15.94,47.82,Cash,West Victorview,Robin Brown,14.8,
7cc906f5-1b7d-4d44-a633-3c0330dcbdf2,18-09-2024,15:12:05,Bryan Gardner,eba4fa34-8e2e-4fc4-8cab-890872bebf6e,Day,49970004-93b2-4134-8a66-8bc5bcb0707f,Apparel,8,145.55,1164.4,Cash,Belltown,Yolanda Chapman,34.46,
04dd192e-edc8-4ea0-90ce-52515e279be9,14-08-2024,22:10:48,Mr. Timothy Barton MD,318f84f8-264f-498d-89dc-f67557e9bf04,Item,4ac44afb-3fb3-4831-ad6e-84f013bb08ba,Electronics,9,117.16,1054.44,Mobile Payment,North Davidfort,Alexander Anderson,9.54,
4fcb9cf5-3ce2-43bf-81de-ae89f1b3ff2a,19-08-2024,20:28:59,Michael Sloan,09603413-323f-4e4b-a435-7087d23948da,Board,bbd93562-0854-4ee0-b287-c26ff8b6e8ff,Electronics,4,22.43,89.72,Mobile Payment,Jameston,Phillip Austin,16.81,
c4a73fc4-19e8-484d-9831-fd210a698526,20-02-2024,15:08:01,Caroline Hernandez,4a8ab668-2c0c-45eb-8406-0c24ac7685c4,Glass,971225fc-e423-43cf-bcd6-07f496435935,Electronics,1,277.49,277.49,Mobile Payment,Jeffreychester,Grace Wilcox,19.9,
15dfea8f-de6c-4d45-b8d0-03184c79b8c3,28-11-2023,03:55:01,Jennifer Espinoza,64d50e9a-aa7b-4ee4-8a2e-cf9710d189ea,Doctor,731d4d47-24f6-496b-8773-3affc947c4b3,Sports,4,272.14,1088.56,Debit Card,Port Clintonmouth,Jason Norman,22.31,
19512c10-b266-4d75-b3f7-a3749de4c016,06-08-2024,21:49:52,Jamie Reyes,05a716a7-beb9-4768-893a-1c0a4d6d92ba,Leave,420b5fff-5771-4156-9cbd-94c9f2dffffd,Electronics,6,157.82,946.92,Debit Card,Martinberg,Kim Tran,45.05,
1245b797-9c5d-4ae4-b464-08ad51e29a34,07-12-2023,19:31:19,Michael Davis,cef3ebc7-fa38-4bf6-b274-2cfd5e79fd34,Finally,889f9490-b16c-4447-a288-1f6fff76bc92,Electronics,6,200.33,1201.98,Cash,Carlsontown,Andres Carlson MD,19.48,
17eb5976-93f6-4e81-8d23-cb66a871588a,27-04-2024,11:07:02,Eric Clark,4289e910-89e5-486f-9b17-1d7a48bc3c69,Quickly,a8b67037-38ab-4337-ab1f-91da4f63ef7d,Electronics,5,431.9,2159.5,Debit Card,Port Patricia,Patricia Lane,38.77,
8f9b96c6-d4a2-4463-a804-21da7f8dca2d,15-04-2024,05:35:22,Lance Taylor,0eef49a5-82ad-404a-a940-f6f47889f92f,Sing,eb7f89a6-6d3b-4624-a61c-f22711a4db73,Home Goods,2,162.23,324.46,Debit Card,Lewisland,Sara Miller,19.74,
31f922ce-f7b3-4b8e-aa63-7524ee6f9cdc,26-07-2024,05:24:02,Jennifer Spears,3a938e77-7daa-4c08-afc2-bdcc7c01b978,Everyone,6555703d-7237-4842-839c-f6ee4302c716,Home Goods,8,422.14,3377.12,Debit Card,East Oscarmouth,Dr. Ethan Newman,25.9,
1366d339-c13a-4d15-9f83-f870cb134a1a,17-11-2024,05:07:28,Justin Bowman DVM,a8063a67-8119-49c0-b742-0f813253439c,Decide,cd3b00d7-5b36-4c34-836c-d9b9ec770822,Electronics,2,46.4,92.8,Debit Card,Amandastad,James Joyce MD,10.7,
edf60cc2-bece-49d8-875f-9ee73eff95c8,18-01-2024,08:03:04,Christine Martinez,3d70efba-4cfe-419c-9a89-314fd08ad387,Not,bc6dac9d-c70b-4ef6-80bf-5480bef9d4fe,Books,6,164.5,987,Credit Card,Lake Sherryfurt,David Murray,42.43,
ccb62ede-8ee6-481a-b868-e2746fd651dc,17-11-2024,18:36:29,Justin Hardy,6b23e1b6-4868-4080-aa94-abee3f06a495,Sign,4c44a79f-ead0-4023-99fe-3740729cd86c,Apparel,10,462.73,4627.3,Debit Card,Luisberg,Kimberly Butler,46.96,
ca1c7ea0-a7a7-49ed-a1ee-90c53310b1a7,28-04-2024,04:45:10,Robert Hansen,a29e7bd3-10b9-45a2-8307-426d60e5c8ca,Bar,332ab5c3-c70c-4680-99f8-ef2587e2e641,Home Goods,6,242.74,1456.44,Credit Card,New Joshua,Sarah Howard,30.14,
34856910-4618-4596-b181-2e0e57516185,24-02-2024,05:11:02,Suzanne Burton,e8f6418d-7306-42ca-b4bc-f4306c24e9e2,Scene,1a1346fb-906a-416c-b35f-cbe74ebf51eb,Books,9,115.02,1035.18,Cash,West Tamara,Melissa Simmons,44.73,
239f906d-d7ad-45e2-8a74-5291c5b82c58,08-10-2024,02:50:14,Melinda Sanders,b3828e5b-cc95-4441-bd8d-886a8e03cbd6,Over,d23dc35f-513a-4ce5-a5b3-eb10c0b3a4bc,Apparel,5,58.15,290.75,Mobile Payment,Floresside,Richard Barton,2.68,
74dab08e-d362-4c91-9b67-f8574854cacd,10-10-2024,13:36:01,Marissa Rose,b429214d-88cf-43f6-b3ad-a4b72146f850,Type,5156cd86-73ed-4050-8580-46b9c7ba797c,Sports,7,230.04,1610.28,Mobile Payment,Jaredton,William Dyer,13.59,
7b137901-6771-4bcb-9cba-88ce34704c52,05-03-2024,23:16:57,Melanie Humphrey,d93c2fab-a99f-4ecc-b0fc-567c4883348f,Work,bcc09227-2e08-48b8-b0eb-5931069cf3f9,Electronics,4,334.09,1336.36,Cash,New Sherryhaven,Laura Krueger,21,
8a00862f-43f7-41e4-823d-7b2cf4a50e90,23-02-2024,06:51:32,Rhonda Hooper,838bd77a-7e88-43af-b965-a9a6b0e20e3f,A,e4e5c1bf-87aa-4b61-a38e-fd9913b0ad60,Books,7,106.52,745.64,Debit Card,Richardshire,Ian Johnson,3.98,
3c122114-d06b-45af-a6d0-27875c8900fa,11-12-2023,22:06:17,Amanda Fisher,2020a825-92e1-49b6-baa8-ecfbb6cf518c,Sit,e598d663-4fc3-495a-80c4-b64a82e0844b,Apparel,2,123.55,247.1,Debit Card,Adamburgh,Kelsey Waters,2.02,
dd00d5ac-ea83-451a-8d9e-405d874bcbd4,16-04-2024,22:57:23,Wendy Hansen,0733ffbc-d74a-4438-83ad-f2fcc53a5ed9,Line,4f899fb9-e2b6-4bfa-ae08-8cf9cabbcc8b,Home Goods,10,183.37,1833.7,Cash,East Shelleyton,Tammy Thompson,30.11,
a8140cd2-2ab0-4da7-b090-f6d3fe81976e,30-10-2024,23:30:50,Tyler English,11291273-5a66-40e3-91c4-5bfa2fccae05,Training,f3a5d3c1-49a7-4d42-930d-daca0c5363b6,Apparel,8,208.71,1669.68,Cash,Nicolestad,Sarah Howard,36.1,
85d5b2e4-935e-407d-8137-b7568007f1b3,19-07-2024,08:21:44,Ronnie Murphy,0ed0979d-6fac-484b-b0df-9404e4d8a2a7,Prove,5be2c89d-b856-4653-9709-7dc7662d3d7a,Apparel,4,281.7,1126.8,Credit Card,Franklinville,Mark Young,11.38,
57385cb9-20e5-4053-bbb8-29a4005a6a59,20-06-2024,16:59:36,Jessica Mosley,85638a72-53f5-48f0-9572-a5049c3c8f31,Effort,e47a9b23-f70c-4706-9a89-2769a870d535,Electronics,6,332.95,1997.7,Cash,Lake Steve,Jesus Miller,7.12,
047ff4d1-03be-427f-bfe1-023e339124d7,14-06-2024,17:48:51,Jacqueline Walters,75d55a83-e2b1-4540-8f1d-7e83c59c9676,Food,c2e24d3b-af47-4b24-8c73-4c394b579f2c,Sports,10,222.97,2229.7,Cash,South Christopherborough,Timothy Hunter,4.09,
37061f65-1f25-419f-b9fc-28a073f8d4a9,16-06-2024,06:36:59,Christopher Martin,9395584b-1c4f-4c1e-989b-8c40853b374d,Research,f2f08275-5de0-4b47-ad7c-7a89e5b5fbe8,Books,1,15.42,15.42,Credit Card,Lake Ryanmouth,Tony Bush,48.17,
80b9f4f5-3555-4854-bf54-5c27f528c22f,20-02-2024,12:02:02,Amanda Walters,83404d24-d154-413f-9127-a7e230d7160c,Base,0b655bea-efed-4c25-9ab9-5c3987f4b053,Electronics,7,378.3,2648.1,Debit Card,Mejiaview,Shannon Johnson,11.93,
c49e1d74-a471-4c79-96a3-8108049b6946,17-08-2024,08:25:09,Kimberly Gilmore,7bad79f1-632e-4811-aeee-dbd2ab2e09c7,Their,2bc27558-b979-4764-9932-48d6a81884cf,Books,8,48.02,384.16,Credit Card,West Amyport,Rachel Graham,2.63,
6aa60b49-2b72-4119-bf13-8b065cd0a910,17-06-2024,08:54:45,Scott Price,8f3313a1-e1aa-450f-99f7-95689c64c623,Fall,5502ea46-24b9-4bc0-857f-f6607c3ecb9a,Books,10,413.9,4139,Credit Card,South Aaronfurt,Maria Hopkins,38.17,
4c689d8d-500a-4c24-9cee-7f057578fd71,14-12-2023,20:31:24,Peter Guzman,d65629ae-18b0-4345-8ae4-16ed127881e6,Present,51f40058-a91f-43b4-a1bc-5d39993efc47,Books,3,301.76,905.28,Cash,North Shane,Gary Hodge,34.14,
41e6c5a0-98e2-4589-97ea-ff3430992dd0,19-02-2024,03:14:51,Cameron Mitchell,816f863e-1615-48ec-8c34-6d5394721369,Available,93d4f143-c4b1-46ae-b499-46ca719617dc,Apparel,6,358.62,2151.72,Debit Card,Port Alexis,Jake Burke,20.84,
b19a25d9-73ec-4a44-a39f-c97aa14acdf5,05-07-2024,21:03:53,Mary Holmes,4a37fcec-3c84-47eb-a0c4-48ac0d49d94f,Congress,56163132-ca00-41ee-8625-c6c4938c9438,Apparel,6,286.2,1717.2,Cash,Donaldland,Sean Clark,10.66,
72d23d06-9b3f-4b51-8e03-42797ac3a081,14-11-2024,23:54:16,Taylor Anderson,57b4783c-74ed-40b4-a5a8-8ab627adc75c,Night,0ba3d6a0-846e-4d6f-8307-8daf4862aca4,Books,10,91.69,916.9,Debit Card,Lake Edwinberg,Edward Smith,43.89,
319ca5db-5b5f-480a-a844-c190b2fd84af,12-01-2024,05:48:34,Danielle Boyle,fec28d03-e6e7-45e7-8798-5f1b506cbb4a,Social,06326211-5a1a-4672-9cf6-4d35a8271c03,Home Goods,2,413.59,827.18,Cash,Manningstad,Andrea Rivera,44,
6e936f47-f43a-4fec-84dc-f71078af6a9f,24-09-2024,05:10:04,Jacqueline Davis,065d3601-a158-4478-915f-9fe12c1e5966,Degree,6fe88b99-db88-42fd-8e8c-430733fa80c2,Books,7,139.08,973.56,Credit Card,Port Cameronberg,Michael Martin,31.51,
48ced072-9c6c-45ce-b8c0-2028b15bae65,23-07-2024,19:44:46,Jenna Park,74b319d7-1d16-481a-9f4a-53da085078a0,Affect,0db43616-f160-41c6-baa8-0d8574055314,Books,4,151.28,605.12,Mobile Payment,New Adammouth,Kristy Owens,36.82,
d23947e5-8530-4a27-acbc-5a6649cd554e,02-08-2024,07:10:36,Meghan Montoya,c16e7678-4801-4f80-85e4-4ed8db6713f3,Occur,81700592-fe04-4810-92e7-8cfb7e72b948,Apparel,8,46.53,372.24,Cash,West David,Zachary Hardy,9.47,
04b3e4cf-a394-4677-9349-1c9a1b1f22ab,21-06-2024,21:31:37,Jamie Lee,3fb77bc5-6c7a-4b24-aa31-d891524c0f0b,Security,53b075c0-064e-461c-a210-795fd86d5f4d,Books,5,200.7,1003.5,Cash,Leeton,Christopher Jennings,18.69,
393503e1-6923-4c17-90cd-8eb298e9da25,05-10-2024,11:16:11,Lisa Jones,9c4ef7bd-2e44-4b4a-be98-bae6aecc0ebe,Law,31f06f44-72f0-4918-aead-082170a76bb0,Sports,7,362.12,2534.84,Credit Card,Maryberg,Daniel Scott,32.72,
cc3af080-95a8-4bfc-aef9-133257a7517f,10-03-2024,00:24:49,Miranda Quinn,0cc67873-71ff-4db9-9bdd-c00c4bce1c51,Very,4a821651-422e-42e2-92bf-27f449b4bfe8,Electronics,1,36.82,36.82,Mobile Payment,Evansshire,Lisa Knox,17.86,
cfb76edb-ae29-4ea7-af62-c81fa7f33a32,26-09-2024,17:35:39,Donald Meyer,27f45fbd-ef3d-4878-9800-5c148a3eeed6,Trial,d020773f-91da-4151-8f21-e3da1f67034d,Sports,8,5.09,40.72,Cash,Hesterfort,Danielle Flores,35.26,
9b3c9712-6230-438c-989d-80853a6900b9,11-06-2024,21:29:59,Tami Smith,5d9ffbb7-4a4b-405e-a8f6-04bf93b865ab,Market,544607a8-3728-435d-8f4b-2c7428d6f752,Apparel,6,135.59,813.54,Credit Card,Garciaberg,Kevin Harmon,29.65,
718bed0e-abbc-4dc4-b89e-e36cf23b305d,06-11-2024,10:45:25,Zachary Acevedo,40f1d665-ab58-4ccb-8b27-50ab2501721e,Example,8886c2ea-19f3-445d-824d-544e2bdc185b,Apparel,1,495.59,495.59,Credit Card,East Michael,Gene Brown,30.58,
29f09106-b78f-4708-939a-35ebabcd8d4c,08-07-2024,08:47:54,Christine Armstrong,d0d6128a-eff0-446b-bfcc-2b825f24938a,Individual,840695c3-e7d7-4ece-9cf5-a4b5fe4533ea,Books,10,98.77,987.7,Cash,Smithstad,Stephen Burns,1.59,
adc17392-d887-432f-a815-d527c91cb03f,16-10-2024,10:11:38,Raymond Hensley,388b01a3-f031-4685-bffa-7ef1401d2874,Nature,c66669d4-5264-44a8-b349-e31fa35c25a6,Books,3,261.45,784.35,Cash,Michellefurt,Joseph Parker,27.28,
9e412871-faaf-4240-9840-9446488ab2d6,04-02-2024,17:52:10,Amanda Hatfield,793e0b4d-a126-4450-ac07-eba95bba105b,School,c536926f-f746-4740-954b-2ff498a12e54,Electronics,4,39.17,156.68,Cash,West Lauraside,Amber Wood,36.71,
76fce301-3046-41a7-bc38-92b73a03c073,01-04-2024,15:33:36,Brittany Cline,1e8d7b6a-7744-4e88-b16d-082022c79a8c,Find,1ba53ad6-5ca4-4fc0-8401-26f52c4ca5e4,Sports,2,113.36,226.72,Credit Card,Moralesmouth,Ryan Griffin,39.21,
830c8672-9080-4b0d-a2ec-6f0067c1080e,01-10-2024,16:57:30,Anthony Francis,bb09abdd-4559-42bb-9e72-7324fcfc86fa,Same,0a5f10e3-5dfe-4f8c-af0b-ef1be3e801e0,Apparel,3,327.03,981.09,Mobile Payment,Megantown,Andrea Mitchell,49.71,
4849c2fe-a6d7-4b3a-aed6-8dc5f316f54c,10-09-2024,08:47:50,Robert Mitchell,4d39c7ac-7d04-463d-b409-3cc7d0216bc4,Employee,0fcf088e-351f-4c0f-adb3-ef2f60844597,Electronics,10,23.78,237.8,Debit Card,Belltown,Susan Pruitt,3.38,
82e22140-0560-42c6-9631-8e1fe5e41ce3,07-08-2024,16:57:56,Mary Snyder,7937e2bb-9c3c-4ae0-a4f9-fb6c55aae50a,Positive,960fd591-0227-4b2e-9c33-7b9102cf0144,Sports,9,67.73,609.57,Credit Card,Kimberlyport,Jeremiah Kent,5.74,
fe1944eb-2d82-4069-b672-ea4b9ca1ee21,13-04-2024,07:30:49,Teresa Collins,012f1cbc-1e52-4eea-a76a-b3ac89b3e33b,Significant,72c2de12-cff7-4e63-b246-fa4888bb6250,Sports,10,297.44,2974.4,Mobile Payment,Jacksonfurt,Raymond Mason,27.76,
aa090b39-8012-4f02-a246-efa5c84c22bd,06-03-2024,22:54:49,Jamie Cannon,c85e57da-d73c-45f6-a1ca-cc836da72aa7,Day,a883be9b-094d-43a5-a436-ac723f9ee47a,Electronics,6,172.06,1032.36,Credit Card,South Mary,Mary Koch,34.42,
6f287e2b-6d5a-40f9-9f22-16d395315ac1,30-10-2024,01:18:43,Robert Donaldson,54ce0672-66f3-435e-8e53-d2a5bf9096b2,Memory,b30c97e0-c801-4851-a2dd-3ff84c0eabf1,Electronics,3,472.2,1416.6,Mobile Payment,South Jeremyshire,Katherine Mitchell,10.39,
b7c265a2-cf4e-40c2-8965-b3fe1515b909,25-06-2024,00:24:49,Laura Rhodes,20f5303e-87da-40bf-98e6-77aa652e20b4,Black,9f055a79-d3cf-445b-8ec0-0fedec8b690f,Sports,2,176.98,353.96,Credit Card,Port Shannonburgh,Sean Porter,10.61,
4548b1b7-e66a-4dd5-9485-c1cb5295af9c,01-04-2024,23:43:10,Shane Solis,5d31a890-0928-4b02-9f9e-caa44d17d39a,Most,858e0a49-bf27-4567-b2cc-fd4d5c8768ec,Apparel,3,392.01,1176.03,Credit Card,South Elizabeth,Tonya Ellis,48.74,
260f5cbe-7b21-4b86-b537-4d2edfb17e33,25-01-2024,15:30:50,Cassandra Johnson,e090bd46-e616-4d44-8f9c-1e292d45071b,American,ab881dca-6181-4226-8d7f-bb2b52d76d3e,Books,5,483.12,2415.6,Mobile Payment,West Timothyfort,Christina Tucker,47.6,
fd579435-6c00-4974-a7c2-1a8c809932df,10-08-2024,15:22:37,Lauren Leblanc,15d13bbd-6e15-4854-99fa-dbba48f2d249,Establish,9cf39bd1-daa5-4817-8f2c-5f4a1ec2d77e,Sports,10,290.31,2903.1,Debit Card,Kelleyfort,Anna Schneider,44.57,
652754d5-d1f4-4ca1-8f95-0b32f8eaa518,20-11-2024,03:46:05,Michelle Ashley,2c9acbf0-177b-4d3d-b695-479b912975e1,White,bb7d4986-db53-4f0e-a355-5dd1cf675476,Home Goods,7,473.41,3313.87,Cash,New Tinastad,John Fowler,14.39,
1cbe123c-a5ff-4a07-850e-6fadb94b33cf,09-11-2024,02:28:48,Mark Gray,79f49c34-75b3-4699-9034-1809d0d6d8e0,He,dd7330f9-e4af-4bc5-9f5e-812ece815208,Electronics,4,216.41,865.64,Debit Card,West Patricia,Juan Howard,5.97,
